family,seed,config,outcome,success,collided,reached,time_to_goal,path_length,min_clearance,steps,alpha_max,alpha_escape_frac,slack_max,slack_mean,cbf_active_steps,entrapped_frac,n_obstacles,n_dynamic,feasible
dynamic,17,C_escape,SUCCESS,1,0,1,21.2,6.5423,0.2389,212,2.0,0.0,0.0,0.0,0,0.0806,3,1,1
dynamic,17,D_cbf,SUCCESS,1,0,1,21.1,6.384,0.2393,211,2.0,0.0,7.2e-05,0.0,210,0.0,3,1,1
dynamic,17,E_indep,SUCCESS,1,0,1,21.3,6.5692,0.2393,213,2.0,0.0,7.2e-05,0.0,212,0.0849,3,1,1
dynamic,17,F_full,SUCCESS,1,0,1,21.3,6.5692,0.2393,213,6.0,0.0849,7.2e-05,0.0,212,0.0849,3,1,1
dynamic,17,Fminus_nogap,SUCCESS,1,0,1,21.1,6.3845,0.2393,211,6.0,0.0714,7.2e-05,0.0,210,0.0714,3,1,1
utrap,15,A_stock,TIMEOUT,0,0,0,40.1,3.289,0.3265,401,2.0,0.0,0.0,0.0,0,0.0,11,0,1
utrap,15,C_escape,TIMEOUT,0,0,0,40.1,9.671,0.3217,401,2.0,0.0,0.0,0.0,0,0.51,11,0,1
utrap,15,D_cbf,TIMEOUT,0,0,0,40.1,3.289,0.3265,401,2.0,0.0,0.0,0.0,400,0.0,11,0,1
utrap,15,E_indep,TIMEOUT,0,0,0,40.1,9.671,0.3217,401,2.0,0.0,0.0,0.0,400,0.51,11,0,1
utrap,15,F_full,TIMEOUT,0,0,0,40.1,9.671,0.3217,401,6.0,0.51,0.0,0.0,400,0.51,11,0,1
utrap,15,Fminus_nogap,TIMEOUT,0,0,0,40.1,3.2818,0.3265,401,6.0,0.5875,0.0,0.0,400,0.5875,11,0,1
utrap,17,A_stock,TIMEOUT,0,0,0,40.1,2.6351,0.3135,401,2.0,0.0,0.0,0.0,0,0.0,10,0,1
utrap,17,C_escape,SUCCESS,1,0,1,25.8,7.0608,0.3135,258,2.0,0.0,0.0,0.0,0,0.2335,10,0,1
utrap,17,D_cbf,TIMEOUT,0,0,0,40.1,2.6351,0.3135,401,2.0,0.0,0.0,0.0,400,0.0,10,0,1
utrap,17,E_indep,SUCCESS,1,0,1,25.8,7.0608,0.3135,258,2.0,0.0,0.0,0.0,257,0.2335,10,0,1
utrap,17,F_full,SUCCESS,1,0,1,25.8,7.0608,0.3135,258,6.0,0.2335,0.0,0.0,257,0.2335,10,0,1
utrap,17,Fminus_nogap,TIMEOUT,0,0,0,40.1,2.645,0.3135,401,6.0,0.6725,0.0,0.0,400,0.6725,10,0,1
utrap,16,A_stock,TIMEOUT,0,0,0,40.1,3.1315,0.3239,401,2.0,0.0,0.0,0.0,0,0.0,11,0,1
utrap,16,C_escape,SUCCESS,1,0,1,26.7,8.6839,0.3155,267,2.0,0.0,0.0,0.0,0,0.4286,11,0,1
utrap,16,D_cbf,TIMEOUT,0,0,0,40.1,3.1316,0.3239,401,2.0,0.0,0.0,0.0,400,0.0,11,0,1
utrap,16,E_indep,SUCCESS,1,0,1,26.7,8.6839,0.3155,267,2.0,0.0,0.0,0.0,266,0.4286,11,0,1
utrap,16,F_full,SUCCESS,1,0,1,26.7,8.6839,0.3155,267,6.0,0.4286,0.0,0.0,266,0.4286,11,0,1
utrap,16,Fminus_nogap,TIMEOUT,0,0,0,40.1,3.0768,0.3239,401,6.0,0.7725,0.0,0.0,400,0.7725,11,0,1
dynamic,18,A_stock,COLLISION,0,1,0,5.8,2.2322,-0.0142,58,2.0,0.0,0.0,0.0,0,0.0,2,1,1
dynamic,18,C_escape,COLLISION,0,1,0,5.8,2.2322,-0.0142,58,2.0,0.0,0.0,0.0,0,0.0,2,1,1
dynamic,18,D_cbf,COLLISION,0,1,0,6.0,2.2533,-0.0073,60,2.0,0.0,0.001015,2.9e-05,59,0.0,2,1,1
dynamic,18,E_indep,COLLISION,0,1,0,6.0,2.2533,-0.0073,60,2.0,0.0,0.001015,2.9e-05,59,0.0,2,1,1
dynamic,18,F_full,COLLISION,0,1,0,6.0,2.2533,-0.0073,60,2.0,0.0,0.001015,2.9e-05,59,0.0,2,1,1
dynamic,18,Fminus_nogap,COLLISION,0,1,0,6.0,2.2533,-0.0073,60,2.0,0.0,0.001015,2.9e-05,59,0.0,2,1,1
narrowdyn,15,A_stock,TIMEOUT,0,0,0,40.1,3.4911,0.301,401,2.0,0.0,0.0,0.0,0,0.0,12,1,1
narrowdyn,15,C_escape,SUCCESS,1,0,1,33.0,8.6754,0.301,330,2.0,0.0,0.0,0.0,0,0.3951,12,1,1
narrowdyn,15,D_cbf,TIMEOUT,0,0,0,40.1,3.5354,0.3131,401,2.0,0.0,0.000107,1e-06,400,0.0,12,1,1
narrowdyn,15,E_indep,SUCCESS,1,0,1,33.0,8.6561,0.3131,330,2.0,0.0,0.000107,1e-06,329,0.3951,12,1,1
narrowdyn,15,F_full,SUCCESS,1,0,1,33.0,8.6561,0.3131,330,6.0,0.3951,0.000107,1e-06,329,0.3951,12,1,1
narrowdyn,15,Fminus_nogap,TIMEOUT,0,0,0,40.1,3.4518,0.3131,401,6.0,0.575,0.000107,1e-06,400,0.575,12,1,1
narrowdyn,16,A_stock,TIMEOUT,0,0,0,40.1,3.9914,0.2165,401,2.0,0.0,0.0,0.0,0,0.0,13,2,1
narrowdyn,16,C_escape,SUCCESS,1,0,1,24.5,8.4971,0.2165,245,2.0,0.0,0.0,0.0,0,0.4508,13,2,1
narrowdyn,16,D_cbf,TIMEOUT,0,0,0,40.1,4.2397,0.0901,401,2.0,0.0,0.008846,4e-05,400,0.0,13,2,1
narrowdyn,16,E_indep,SUCCESS,1,0,1,24.5,8.6723,0.0902,245,2.0,0.0,0.008846,6.5e-05,244,0.4508,13,2,1
narrowdyn,16,F_full,SUCCESS,1,0,1,24.5,8.6723,0.0902,245,6.0,0.4467,0.008846,6.5e-05,244,0.4508,13,2,1
narrowdyn,16,Fminus_nogap,TIMEOUT,0,0,0,40.1,4.2322,0.0901,401,6.0,0.6925,0.008846,4e-05,400,0.695,13,2,1
narrowdyn,17,A_stock,TIMEOUT,0,0,0,40.1,3.46,0.2768,401,2.0,0.0,0.0,0.0,0,0.0,12,2,1
narrowdyn,17,C_escape,SUCCESS,1,0,1,21.7,7.0218,0.2768,217,2.0,0.0,0.0,0.0,0,0.2593,12,2,1
narrowdyn,17,D_cbf,TIMEOUT,0,0,0,40.1,3.46,0.2768,401,2.0,0.0,1e-06,0.0,400,0.0,12,2,1
narrowdyn,17,E_indep,SUCCESS,1,0,1,21.7,7.0218,0.2768,217,2.0,0.0,1e-06,0.0,216,0.2593,12,2,1
narrowdyn,17,F_full,SUCCESS,1,0,1,21.7,7.0218,0.2768,217,6.0,0.2593,1e-06,0.0,216,0.2593,12,2,1
narrowdyn,17,Fminus_nogap,TIMEOUT,0,0,0,40.1,3.4723,0.2768,401,6.0,0.705,1e-06,0.0,400,0.705,12,2,1
clutter,18,A_stock,TIMEOUT,0,0,0,40.1,4.8636,0.3543,401,2.0,0.0,0.0,0.0,0,0.0,8,0,1
clutter,18,C_escape,SUCCESS,1,0,1,28.6,8.667,0.3375,286,2.0,0.0,0.0,0.0,0,0.1825,8,0,1
clutter,18,D_cbf,TIMEOUT,0,0,0,40.1,4.8636,0.3543,401,2.0,0.0,0.0,0.0,400,0.0,8,0,1
clutter,18,E_indep,SUCCESS,1,0,1,28.6,8.6663,0.3393,286,2.0,0.0,0.0,0.0,285,0.1825,8,0,1
clutter,18,F_full,SUCCESS,1,0,1,28.6,8.6663,0.3393,286,6.0,0.1825,0.0,0.0,285,0.1825,8,0,1
clutter,18,Fminus_nogap,TIMEOUT,0,0,0,40.1,4.8376,0.3543,401,6.0,0.5475,0.0,0.0,400,0.5475,8,0,1
narrowdyn,18,A_stock,TIMEOUT,0,0,0,40.1,5.414,0.1325,401,2.0,0.0,0.0,0.0,0,0.0,12,2,1
narrowdyn,18,C_escape,SUCCESS,1,0,1,36.0,10.0491,0.1325,360,2.0,0.0,0.0,0.0,0,0.4123,12,2,1
narrowdyn,18,D_cbf,COLLISION,0,1,0,8.0,2.4418,-0.0237,80,2.0,0.0,0.468653,0.032837,79,0.0,12,2,1
narrowdyn,18,E_indep,COLLISION,0,1,0,8.0,2.4418,-0.0237,80,2.0,0.0,0.468653,0.032837,79,0.0,12,2,1
narrowdyn,18,F_full,COLLISION,0,1,0,8.0,2.4418,-0.0237,80,2.0,0.0,0.468653,0.032837,79,0.0,12,2,1
narrowdyn,18,Fminus_nogap,COLLISION,0,1,0,8.0,2.4418,-0.0237,80,2.0,0.0,0.468653,0.032837,79,0.0,12,2,1
dynamic,19,A_stock,SUCCESS,1,0,1,20.6,5.7579,0.2615,206,2.0,0.0,0.0,0.0,0,0.0,2,2,1
dynamic,19,C_escape,SUCCESS,1,0,1,21.3,5.9563,0.2615,213,2.0,0.0,0.0,0.0,0,0.1934,2,2,1
dynamic,19,D_cbf,SUCCESS,1,0,1,20.8,5.6235,0.1468,208,2.0,0.0,0.009953,0.000205,207,0.0,2,2,1
dynamic,19,E_indep,SUCCESS,1,0,1,21.6,5.8108,0.1468,216,2.0,0.0,0.009953,0.000193,215,0.1907,2,2,1
dynamic,19,F_full,SUCCESS,1,0,1,21.5,5.8289,0.1468,215,6.0,0.1869,0.009953,0.00022,214,0.1869,2,2,1
dynamic,19,Fminus_nogap,SUCCESS,1,0,1,20.9,5.6263,0.1468,209,6.0,0.1635,0.009953,0.000231,208,0.1635,2,2,1
utrap,18,A_stock,TIMEOUT,0,0,0,40.1,3.6545,0.3204,401,2.0,0.0,0.0,0.0,0,0.0,10,0,1
utrap,18,C_escape,SUCCESS,1,0,1,29.4,9.483,0.309,294,2.0,0.0,0.0,0.0,0,0.3106,10,0,1
utrap,18,D_cbf,TIMEOUT,0,0,0,40.1,3.6545,0.3204,401,2.0,0.0,0.0,0.0,400,0.0,10,0,1
utrap,18,E_indep,SUCCESS,1,0,1,29.4,9.483,0.309,294,2.0,0.0,0.0,0.0,293,0.3106,10,0,1
utrap,18,F_full,SUCCESS,1,0,1,29.4,9.483,0.309,294,6.0,0.3106,0.0,0.0,293,0.3106,10,0,1
utrap,18,Fminus_nogap,TIMEOUT,0,0,0,40.1,3.639,0.3204,401,6.0,0.6975,0.0,0.0,400,0.6975,10,0,1
clutter,20,A_stock,SUCCESS,1,0,1,16.1,6.2549,0.3352,161,2.0,0.0,0.0,0.0,0,0.0,8,0,1
clutter,20,C_escape,SUCCESS,1,0,1,16.1,6.2549,0.3352,161,2.0,0.0,0.0,0.0,0,0.0,8,0,1
clutter,20,D_cbf,SUCCESS,1,0,1,16.1,6.2549,0.3352,161,2.0,0.0,0.0,0.0,160,0.0,8,0,1
clutter,20,E_indep,SUCCESS,1,0,1,16.1,6.2549,0.3352,161,2.0,0.0,0.0,0.0,160,0.0,8,0,1
clutter,20,F_full,SUCCESS,1,0,1,16.1,6.2549,0.3352,161,2.0,0.0,0.0,0.0,160,0.0,8,0,1
clutter,20,Fminus_nogap,SUCCESS,1,0,1,16.1,6.2549,0.3352,161,2.0,0.0,0.0,0.0,160,0.0,8,0,1
dynamic,20,A_stock,SUCCESS,1,0,1,20.1,7.4077,0.0534,201,2.0,0.0,0.0,0.0,0,0.0,4,2,1
dynamic,20,C_escape,SUCCESS,1,0,1,20.3,7.5553,0.0534,203,2.0,0.0,0.0,0.0,0,0.2228,4,2,1
dynamic,20,D_cbf,SUCCESS,1,0,1,20.4,7.6139,0.0605,204,2.0,0.0,0.004279,7.3e-05,203,0.0,4,2,1
dynamic,20,E_indep,SUCCESS,1,0,1,20.7,7.6533,0.0605,207,2.0,0.0,0.006884,0.000125,206,0.233,4,2,1
dynamic,20,F_full,SUCCESS,1,0,1,20.7,7.6876,0.0605,207,6.0,0.199,0.00615,9.4e-05,206,0.233,4,2,1
dynamic,20,Fminus_nogap,SUCCESS,1,0,1,20.0,7.6296,0.0605,200,6.0,0.206,0.00019,2e-06,199,0.206,4,2,1
utrap,19,A_stock,TIMEOUT,0,0,0,40.1,2.3277,0.354,401,2.0,0.0,0.0,0.0,0,0.0,9,0,1
utrap,19,C_escape,SUCCESS,1,0,1,35.2,7.0019,0.3295,352,2.0,0.0,0.0,0.0,0,0.2792,9,0,1
utrap,19,D_cbf,TIMEOUT,0,0,0,40.1,2.3277,0.354,401,2.0,0.0,0.0,0.0,400,0.0,9,0,1
utrap,19,E_indep,SUCCESS,1,0,1,35.2,7.0019,0.3295,352,2.0,0.0,0.0,0.0,351,0.2792,9,0,1
utrap,19,F_full,SUCCESS,1,0,1,35.2,7.0019,0.3295,352,6.0,0.2792,0.0,0.0,351,0.2792,9,0,1
utrap,19,Fminus_nogap,TIMEOUT,0,0,0,40.1,2.335,0.3564,401,6.0,0.645,0.0,0.0,400,0.645,9,0,1
clutter,21,A_stock,SUCCESS,1,0,1,15.7,6.0458,0.6896,157,2.0,0.0,0.0,0.0,0,0.0,6,0,1
clutter,21,C_escape,SUCCESS,1,0,1,15.7,6.0458,0.6896,157,2.0,0.0,0.0,0.0,0,0.0,6,0,1
clutter,21,D_cbf,SUCCESS,1,0,1,15.7,6.0458,0.6896,157,2.0,0.0,0.0,0.0,156,0.0,6,0,1
clutter,21,E_indep,SUCCESS,1,0,1,15.7,6.0458,0.6896,157,2.0,0.0,0.0,0.0,156,0.0,6,0,1
clutter,21,F_full,SUCCESS,1,0,1,15.7,6.0458,0.6896,157,2.0,0.0,0.0,0.0,156,0.0,6,0,1
clutter,21,Fminus_nogap,SUCCESS,1,0,1,15.7,6.0458,0.6896,157,2.0,0.0,0.0,0.0,156,0.0,6,0,1
utrap,20,A_stock,TIMEOUT,0,0,0,40.1,2.4051,0.3184,401,2.0,0.0,0.0,0.0,0,0.0,10,0,1
utrap,20,C_escape,SUCCESS,1,0,1,30.1,7.0722,0.3121,301,2.0,0.0,0.0,0.0,0,0.2267,10,0,1
utrap,20,D_cbf,TIMEOUT,0,0,0,40.1,2.4051,0.3184,401,2.0,0.0,0.0,0.0,400,0.0,10,0,1
utrap,20,E_indep,SUCCESS,1,0,1,30.1,7.0722,0.3121,301,2.0,0.0,0.0,0.0,300,0.2267,10,0,1
utrap,20,F_full,SUCCESS,1,0,1,30.1,7.0722,0.3121,301,6.0,0.2267,0.0,0.0,300,0.2267,10,0,1
utrap,20,Fminus_nogap,TIMEOUT,0,0,0,40.1,2.4021,0.3184,401,6.0,0.65,0.0,0.0,400,0.65,10,0,1
dynamic,21,A_stock,SUCCESS,1,0,1,22.1,8.0792,0.1365,221,2.0,0.0,0.0,0.0,0,0.0,2,2,1
dynamic,21,C_escape,SUCCESS,1,0,1,23.2,8.5397,0.1365,232,2.0,0.0,0.0,0.0,0,0.2165,2,2,1
dynamic,21,D_cbf,SUCCESS,1,0,1,22.1,8.0792,0.1365,221,2.0,0.0,1e-06,0.0,220,0.0,2,2,1
dynamic,21,E_indep,SUCCESS,1,0,1,23.2,8.5397,0.1365,232,2.0,0.0,1e-06,0.0,231,0.2165,2,2,1
dynamic,21,F_full,SUCCESS,1,0,1,23.2,8.5397,0.1365,232,6.0,0.2165,1e-06,0.0,231,0.2165,2,2,1
dynamic,21,Fminus_nogap,SUCCESS,1,0,1,22.1,8.0836,0.1365,221,6.0,0.1727,1e-06,0.0,220,0.1727,2,2,1
narrowdyn,19,A_stock,TIMEOUT,0,0,0,40.1,2.3277,0.354,401,2.0,0.0,0.0,0.0,0,0.0,10,1,1
narrowdyn,19,C_escape,SUCCESS,1,0,1,35.2,7.0019,0.3295,352,2.0,0.0,0.0,0.0,0,0.2792,10,1,1
narrowdyn,19,D_cbf,TIMEOUT,0,0,0,40.1,2.3277,0.354,401,2.0,0.0,0.0,0.0,400,0.0,10,1,1
narrowdyn,19,E_indep,SUCCESS,1,0,1,35.2,7.0019,0.3295,352,2.0,0.0,0.0,0.0,351,0.2792,10,1,1
narrowdyn,19,F_full,SUCCESS,1,0,1,35.2,7.0019,0.3295,352,6.0,0.2792,0.0,0.0,351,0.2792,10,1,1
narrowdyn,19,Fminus_nogap,TIMEOUT,0,0,0,40.1,2.335,0.3564,401,6.0,0.645,0.0,0.0,400,0.645,10,1,1
narrowdyn,20,A_stock,TIMEOUT,0,0,0,40.1,2.4051,0.3184,401,2.0,0.0,0.0,0.0,0,0.0,11,1,1
narrowdyn,20,C_escape,SUCCESS,1,0,1,30.1,7.0722,0.3121,301,2.0,0.0,0.0,0.0,0,0.2267,11,1,1
narrowdyn,20,D_cbf,TIMEOUT,0,0,0,40.1,2.4051,0.3184,401,2.0,0.0,0.0,0.0,400,0.0,11,1,1
narrowdyn,20,E_indep,SUCCESS,1,0,1,30.1,7.0722,0.3121,301,2.0,0.0,0.0,0.0,300,0.2267,11,1,1
narrowdyn,20,F_full,SUCCESS,1,0,1,30.1,7.0722,0.3121,301,6.0,0.2267,0.0,0.0,300,0.2267,11,1,1
narrowdyn,20,Fminus_nogap,TIMEOUT,0,0,0,40.1,2.4021,0.3184,401,6.0,0.65,0.0,0.0,400,0.65,11,1,1
clutter,19,A_stock,TIMEOUT,0,0,0,40.1,3.3306,0.3143,401,2.0,0.0,0.0,0.0,0,0.0,8,0,1
clutter,19,C_escape,TIMEOUT,0,0,0,40.1,3.36,0.3143,401,2.0,0.0,0.0,0.0,0,0.66,8,0,1
clutter,19,D_cbf,TIMEOUT,0,0,0,40.1,3.3306,0.3143,401,2.0,0.0,0.0,0.0,400,0.0,8,0,1
clutter,19,E_indep,TIMEOUT,0,0,0,40.1,3.36,0.3143,401,2.0,0.0,0.0,0.0,400,0.66,8,0,1
clutter,19,F_full,TIMEOUT,0,0,0,40.1,3.36,0.3143,401,6.0,0.66,0.0,0.0,400,0.66,8,0,1
clutter,19,Fminus_nogap,TIMEOUT,0,0,0,40.1,3.4347,0.3143,401,6.0,0.675,0.0,0.0,400,0.675,8,0,1
narrowdyn,21,A_stock,TIMEOUT,0,0,0,40.1,4.0494,0.1916,401,2.0,0.0,0.0,0.0,0,0.0,12,1,1
narrowdyn,21,C_escape,SUCCESS,1,0,1,32.6,8.8541,0.1916,326,2.0,0.0,0.0,0.0,0,0.4277,12,1,1
narrowdyn,21,D_cbf,COLLISION,0,1,0,6.4,1.8291,-0.016,64,2.0,0.0,0.013306,0.001381,63,0.0,12,1,1
narrowdyn,21,E_indep,COLLISION,0,1,0,6.4,1.8291,-0.016,64,2.0,0.0,0.013306,0.001381,63,0.0,12,1,1
narrowdyn,21,F_full,COLLISION,0,1,0,6.4,1.8291,-0.016,64,2.0,0.0,0.013306,0.001381,63,0.0,12,1,1
narrowdyn,21,Fminus_nogap,COLLISION,0,1,0,6.4,1.8291,-0.016,64,2.0,0.0,0.013306,0.001381,63,0.0,12,1,1
dynamic,22,A_stock,SUCCESS,1,0,1,22.3,8.5473,0.1939,223,2.0,0.0,0.0,0.0,0,0.0,4,2,1
dynamic,22,C_escape,SUCCESS,1,0,1,25.2,7.7175,0.1939,252,2.0,0.0,0.0,0.0,0,0.1912,4,2,1
dynamic,22,D_cbf,SUCCESS,1,0,1,22.5,8.6359,0.1844,225,2.0,0.0,8.2e-05,0.0,224,0.0,4,2,1
dynamic,22,E_indep,SUCCESS,1,0,1,25.3,7.5559,0.1408,253,2.0,0.0,0.008712,0.000243,252,0.1944,4,2,1
dynamic,22,F_full,SUCCESS,1,0,1,25.1,7.5954,0.1581,251,6.0,0.188,0.00653,9.1e-05,250,0.192,4,2,1
dynamic,22,Fminus_nogap,SUCCESS,1,0,1,22.5,8.6376,0.1844,225,6.0,0.2991,8.2e-05,0.0,224,0.2991,4,2,1
clutter,23,A_stock,SUCCESS,1,0,1,13.6,5.1529,0.3071,136,2.0,0.0,0.0,0.0,0,0.0,8,0,1
clutter,23,C_escape,SUCCESS,1,0,1,13.6,5.1529,0.3071,136,2.0,0.0,0.0,0.0,0,0.0,8,0,1
clutter,23,D_cbf,SUCCESS,1,0,1,13.6,5.1529,0.3071,136,2.0,0.0,0.0,0.0,135,0.0,8,0,1
clutter,23,E_indep,SUCCESS,1,0,1,13.6,5.1529,0.3071,136,2.0,0.0,0.0,0.0,135,0.0,8,0,1
clutter,23,F_full,SUCCESS,1,0,1,13.6,5.1529,0.3071,136,2.0,0.0,0.0,0.0,135,0.0,8,0,1
clutter,23,Fminus_nogap,SUCCESS,1,0,1,13.6,5.1529,0.3071,136,2.0,0.0,0.0,0.0,135,0.0,8,0,1
utrap,21,A_stock,TIMEOUT,0,0,0,40.1,3.1854,0.3454,401,2.0,0.0,0.0,0.0,0,0.0,11,0,1
utrap,21,C_escape,SUCCESS,1,0,1,34.6,9.7084,0.3127,346,2.0,0.0,0.0,0.0,0,0.3478,11,0,1
utrap,21,D_cbf,TIMEOUT,0,0,0,40.1,3.1854,0.3454,401,2.0,0.0,0.0,0.0,400,0.0,11,0,1
utrap,21,E_indep,SUCCESS,1,0,1,34.6,9.7084,0.3127,346,2.0,0.0,0.0,0.0,345,0.3478,11,0,1
utrap,21,F_full,SUCCESS,1,0,1,34.6,9.7084,0.3127,346,6.0,0.3478,0.0,0.0,345,0.3478,11,0,1
utrap,21,Fminus_nogap,TIMEOUT,0,0,0,40.1,3.1888,0.3534,401,6.0,0.61,0.0,0.0,400,0.61,11,0,1
dynamic,23,A_stock,SUCCESS,1,0,1,24.5,8.0531,0.0714,245,2.0,0.0,0.0,0.0,0,0.0,3,1,1
dynamic,23,C_escape,SUCCESS,1,0,1,24.7,8.04,0.0411,247,2.0,0.0,0.0,0.0,0,0.1829,3,1,1
dynamic,23,D_cbf,SUCCESS,1,0,1,22.3,7.8507,0.0903,223,2.0,0.0,0.009548,0.00036,222,0.0,3,1,1
dynamic,23,E_indep,SUCCESS,1,0,1,21.8,8.2,0.0699,218,2.0,0.0,0.000312,3e-06,217,0.2166,3,1,1
dynamic,23,F_full,SUCCESS,1,0,1,21.6,8.166,0.0699,216,6.0,0.186,1.5e-05,0.0,215,0.2093,3,1,1
dynamic,23,Fminus_nogap,SUCCESS,1,0,1,21.9,7.7666,0.0768,219,6.0,0.1881,0.01005,0.000323,218,0.2248,3,1,1
clutter,22,A_stock,TIMEOUT,0,0,0,40.1,3.7657,0.3291,401,2.0,0.0,0.0,0.0,0,0.0,6,0,1
clutter,22,C_escape,TIMEOUT,0,0,0,40.1,4.1799,0.3392,401,2.0,0.0,0.0,0.0,0,0.4925,6,0,1
clutter,22,D_cbf,TIMEOUT,0,0,0,40.1,3.7657,0.3291,401,2.0,0.0,0.0,0.0,400,0.0,6,0,1
clutter,22,E_indep,TIMEOUT,0,0,0,40.1,4.1799,0.3392,401,2.0,0.0,0.0,0.0,400,0.4925,6,0,1
clutter,22,F_full,TIMEOUT,0,0,0,40.1,4.1799,0.3392,401,6.0,0.4925,0.0,0.0,400,0.4925,6,0,1
clutter,22,Fminus_nogap,TIMEOUT,0,0,0,40.1,3.7958,0.3313,401,6.0,0.52,0.0,0.0,400,0.52,6,0,1
utrap,22,A_stock,TIMEOUT,0,0,0,40.1,2.5622,0.3208,401,2.0,0.0,0.0,0.0,0,0.0,11,0,1
utrap,22,C_escape,SUCCESS,1,0,1,34.8,7.3388,0.322,348,2.0,0.0,0.0,0.0,0,0.196,11,0,1
utrap,22,D_cbf,TIMEOUT,0,0,0,40.1,2.5622,0.3208,401,2.0,0.0,0.0,0.0,400,0.0,11,0,1
utrap,22,E_indep,SUCCESS,1,0,1,34.8,7.3388,0.322,348,2.0,0.0,0.0,0.0,347,0.196,11,0,1
utrap,22,F_full,SUCCESS,1,0,1,34.8,7.3388,0.322,348,6.0,0.196,0.0,0.0,347,0.196,11,0,1
utrap,22,Fminus_nogap,TIMEOUT,0,0,0,40.1,2.5774,0.3226,401,6.0,0.705,0.0,0.0,400,0.705,11,0,1
dynamic,24,A_stock,COLLISION,0,1,0,5.0,1.884,-0.0086,50,2.0,0.0,0.0,0.0,0,0.0,3,1,1
dynamic,24,C_escape,COLLISION,0,1,0,5.0,1.884,-0.0086,50,2.0,0.0,0.0,0.0,0,0.0,3,1,1
dynamic,24,D_cbf,COLLISION,0,1,0,5.4,2.0079,-0.0016,54,2.0,0.0,0.000211,1e-05,53,0.0,3,1,1
dynamic,24,E_indep,COLLISION,0,1,0,5.4,2.0079,-0.0016,54,2.0,0.0,0.000211,1e-05,53,0.0,3,1,1
dynamic,24,F_full,COLLISION,0,1,0,5.4,2.0079,-0.0016,54,2.0,0.0,0.000211,1e-05,53,0.0,3,1,1
dynamic,24,Fminus_nogap,COLLISION,0,1,0,5.4,2.0079,-0.0016,54,2.0,0.0,0.000211,1e-05,53,0.0,3,1,1
clutter,24,A_stock,SUCCESS,1,0,1,15.0,5.7305,0.3291,150,2.0,0.0,0.0,0.0,0,0.0,5,0,1
clutter,24,C_escape,SUCCESS,1,0,1,15.0,5.7305,0.3291,150,2.0,0.0,0.0,0.0,0,0.0,5,0,1
clutter,24,D_cbf,SUCCESS,1,0,1,15.0,5.7305,0.3291,150,2.0,0.0,0.0,0.0,149,0.0,5,0,1
clutter,24,E_indep,SUCCESS,1,0,1,15.0,5.7305,0.3291,150,2.0,0.0,0.0,0.0,149,0.0,5,0,1
clutter,24,F_full,SUCCESS,1,0,1,15.0,5.7305,0.3291,150,2.0,0.0,0.0,0.0,149,0.0,5,0,1
clutter,24,Fminus_nogap,SUCCESS,1,0,1,15.0,5.7305,0.3291,150,2.0,0.0,0.0,0.0,149,0.0,5,0,1
utrap,23,A_stock,TIMEOUT,0,0,0,40.1,2.483,0.3154,401,2.0,0.0,0.0,0.0,0,0.0,10,0,1
utrap,23,C_escape,SUCCESS,1,0,1,27.0,7.003,0.3154,270,2.0,0.0,0.0,0.0,0,0.2082,10,0,1
utrap,23,D_cbf,TIMEOUT,0,0,0,40.1,2.483,0.3154,401,2.0,0.0,0.0,0.0,400,0.0,10,0,1
utrap,23,E_indep,SUCCESS,1,0,1,27.0,7.003,0.3154,270,2.0,0.0,0.0,0.0,269,0.2082,10,0,1
utrap,23,F_full,SUCCESS,1,0,1,27.0,7.003,0.3154,270,6.0,0.2082,0.0,0.0,269,0.2082,10,0,1
utrap,23,Fminus_nogap,TIMEOUT,0,0,0,40.1,2.5104,0.3154,401,6.0,0.675,0.0,0.0,400,0.675,10,0,1
narrowdyn,22,A_stock,TIMEOUT,0,0,0,40.1,2.6666,0.3237,401,2.0,0.0,0.0,0.0,0,0.0,13,2,1
narrowdyn,22,C_escape,SUCCESS,1,0,1,33.0,7.307,0.3299,330,2.0,0.0,0.0,0.0,0,0.2128,13,2,1
narrowdyn,22,D_cbf,TIMEOUT,0,0,0,40.1,2.6666,0.3237,401,2.0,0.0,0.0,0.0,400,0.0,13,2,1
narrowdyn,22,E_indep,SUCCESS,1,0,1,33.0,7.307,0.3299,330,2.0,0.0,1e-06,0.0,329,0.2128,13,2,1
narrowdyn,22,F_full,SUCCESS,1,0,1,33.0,7.307,0.3299,330,6.0,0.2128,1e-06,0.0,329,0.2128,13,2,1
narrowdyn,22,Fminus_nogap,TIMEOUT,0,0,0,40.1,2.6785,0.3254,401,6.0,0.7125,0.0,0.0,400,0.7125,13,2,1
clutter,25,A_stock,SUCCESS,1,0,1,13.0,4.9933,0.3794,130,2.0,0.0,0.0,0.0,0,0.0,9,0,1
clutter,25,C_escape,SUCCESS,1,0,1,13.0,4.9933,0.3794,130,2.0,0.0,0.0,0.0,0,0.0,9,0,1
clutter,25,D_cbf,SUCCESS,1,0,1,13.0,4.9933,0.3795,130,2.0,0.0,0.0,0.0,129,0.0,9,0,1
clutter,25,E_indep,SUCCESS,1,0,1,13.0,4.9933,0.3795,130,2.0,0.0,0.0,0.0,129,0.0,9,0,1
clutter,25,F_full,SUCCESS,1,0,1,13.0,4.9933,0.3795,130,2.0,0.0,0.0,0.0,129,0.0,9,0,1
